ID,smiles,IC50,IC50_units,pIC50
BCRP_0203,FC(F)(F)c1ccc(cc1)C(=O)Nc1ccc(OC)cc1-c1nn(nn1)-c1ccc(OC)cc1,0.0774,uM,7.111259039
BCRP_0204,FC(F)(F)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccc(OC)nc1,0.13,uM,6.886056648
BCRP_0205,O(C)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccc(OC)nc1,0.0616,uM,7.210419288
BCRP_0206,O(C)c1ncc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccccc2)cc1,0.102,uM,6.991399828
BCRP_0207,O=[N+]([O-])c1cc(Nc2nc(nc3c2cccc3)-c2ncccc2)ccc1,0.376,uM,6.424812155
BCRP_0208,O=[N+]([O-])c1cc(Nc2nc(nc3c2cccc3)-c2cccnc2)ccc1,0.105,uM,6.978810701
BCRP_0209,O=[N+]([O-])c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,0.117,uM,6.931814138
BCRP_0210,n1c(nc2c(cccc2)c1Nc1cc(ccc1)C#N)-c1ncccc1,0.507,uM,6.294992041
BCRP_0211,n1c(nc2c(cccc2)c1Nc1cc(ccc1)C#N)-c1cccnc1,0.108,uM,6.966576245
BCRP_0212,n1c(nc2c(cccc2)c1Nc1cc(ccc1)C#N)-c1ccncc1,0.134,uM,6.872895202
BCRP_0213,n1c(nc2c(cccc2)c1Nc1ccc(cc1)C#N)-c1cccnc1,0.166,uM,6.779891912
BCRP_0214,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ncccc2)ccc1,1.63,uM,5.787812396
BCRP_0215,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2cccnc2)ccc1,1.02,uM,5.991399828
BCRP_0216,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,0.558,uM,6.253365801
BCRP_0217,O(C)c1ccc(Nc2nc(nc3c2cccc3)-c2ccncc2)cc1,0.742,uM,6.129596095
BCRP_0218,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ncccc2)ccc1OC,1.06,uM,5.974694135
BCRP_0219,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2cccnc2)ccc1OC,0.753,uM,6.123205024
BCRP_0220,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1OC,0.545,uM,6.263603498
BCRP_0221,FC(F)(F)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,0.216,uM,6.665546249
BCRP_0222,FC(F)(F)c1ccc(Nc2nc(nc3c2cccc3)-c2ccncc2)cc1,0.488,uM,6.311580178
BCRP_0223,FC(F)(F)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1OC,0.146,uM,6.835647144
BCRP_0224,Fc1cc(Nc2nc(nc3c2cccc3)-c2cccnc2)ccc1,0.156,uM,6.806875402
BCRP_0225,S(F)(=O)(=O)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,1.38,uM,5.860120914
BCRP_0226,n1c(nc2c(cccc2)c1Nc1cc(N(C)C)ccc1)-c1cccnc1,1.2,uM,5.920818754
BCRP_0227,Oc1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,1.07,uM,5.970616222
BCRP_0228,Oc1ccc(Nc2nc(nc3c2cccc3)-c2ccncc2)cc1,4.26,uM,5.370590401
BCRP_0229,OCc1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,0.81,uM,6.091514981
BCRP_0230,OCc1cc(Nc2nc(nc3c2cccc3)-c2cccnc2)ccc1,0.921,uM,6.03574037
BCRP_0231,Oc1ccc(Nc2nc(nc3c2cccc3)-c2cccnc2)cc1[N+](=O)[O-],0.245,uM,6.610833916
BCRP_0232,O(C(=O)c1cc(Nc2nc(nc3c2cccc3)-c2cccnc2)ccc1)C,0.362,uM,6.441291429
BCRP_0233,O(C(=O)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1)C,0.405,uM,6.392544977
BCRP_0234,O(C(=O)c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1)C(C)(C)C,0.299,uM,6.524328812
BCRP_0235,O=C([O-])c1cc(Nc2nc(nc3c2cccc3)-c2ccncc2)ccc1,60,uM,4.22184875
BCRP_0236,O=C([O-])c1ccc(Nc2nc(nc3c2cccc3)-c2ccncc2)cc1,9.64,uM,5.015922966
BCRP_0237,n1c(nc(Nc2cc(ccc2)C#N)cc1C)-c1ccncc1,0.132,uM,6.879426069
BCRP_0238,O(C)c1cc(Nc2nc(nc(c2)C)-c2ccncc2)ccc1,0.271,uM,6.567030709
BCRP_0239,O(C)c1ccc(Nc2nc(nc(c2)C)-c2ccncc2)cc1,0.874,uM,6.058488567
BCRP_0240,n1c(nc(Nc2cc(ccc2)C#N)cc1C)-c1ccccc1,0.122,uM,6.913640169
BCRP_0241,n1c(nc(Nc2ccc(cc2)C#N)cc1C)-c1ccccc1,0.128,uM,6.89279003
BCRP_0242,Oc1ccc(Nc2nc(nc(c2)C)-c2ccccc2)cc1[N+](=O)[O-],0.0988,uM,7.005243055
BCRP_0243,n1c(nc(Nc2ccccc2)cc1C)-c1ccccc1,0.648,uM,6.188424994
BCRP_0244,n1c(nc2c(cccc2)c1Nc1ccc(cc1)C#N)-c1ccccc1,0.0714,uM,7.146301788
BCRP_0245,Oc1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1[N+](=O)[O-],0.0811,uM,7.090979146
BCRP_0246,Oc1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.211,uM,6.675717545
BCRP_0247,Fc1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1,0.363,uM,6.440093375
BCRP_0248,O=[N+]([O-])c1cc(ccc1)-c1nc(Nc2ccccc2)c2c(n1)cccc2,0.108,uM,6.966576245
BCRP_0249,O=[N+]([O-])c1cc(ccc1)-c1nc(Nc2cc([N+](=O)[O-])ccc2)c2c(n1)cccc2,0.236,uM,6.627087997
BCRP_0250,Oc1ccc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)cc1[N+](=O)[O-],0.151,uM,6.821023053
BCRP_0251,O=[N+]([O-])c1cc(ccc1)-c1nc(Nc2cc(ccc2)C#N)c2c(n1)cccc2,0.12,uM,6.920818754
BCRP_0252,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)ccc1,0.121,uM,6.91721463
BCRP_0253,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)ccc1OC,0.0556,uM,7.254925208
BCRP_0254,Brc1ccc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)cc1OC,0.801,uM,6.096367484
BCRP_0255,O(CC)c1cc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)ccc1OCC,0.21,uM,6.677780705
BCRP_0256,O1CCOc2c1cc(Nc1nc(nc3c1cccc3)-c1cc([N+](=O)[O-])ccc1)cc2,0.263,uM,6.580044252
BCRP_0257,S(C)c1cc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)ccc1,0.0948,uM,7.023191663
BCRP_0258,S(C)c1ccc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)cc1,0.0886,uM,7.052566278
BCRP_0259,O=[N+]([O-])c1cc(ccc1)-c1nc(Nc2cc(N)ccc2)c2c(n1)cccc2,0.284,uM,6.54668166
BCRP_0260,O=[N+]([O-])c1cc(ccc1)-c1nc(Nc2cc(N(C)C)ccc2)c2c(n1)cccc2,0.221,uM,6.655607726
BCRP_0261,O=[N+]([O-])c1cc(ccc1)-c1nc(Nc2cc(N(CC)CC)ccc2)c2c(n1)cccc2,0.23,uM,6.638272164
BCRP_0262,O=C(Nc1cc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)ccc1)C,0.127,uM,6.896196279
BCRP_0263,Ic1ccc(Nc2nc(nc3c2cccc3)-c2cc([N+](=O)[O-])ccc2)cc1,1.77,uM,5.752026734
BCRP_0264,O=[N+]([O-])c1cc(Nc2nc(nc3c2cccc3)-c2ccc([N+](=O)[O-])cc2)ccc1,0.166,uM,6.779891912
BCRP_0265,O=[N+]([O-])c1ccc(cc1)-c1nc(Nc2cc(ccc2)C#N)c2c(n1)cccc2,0.336,uM,6.473660723
BCRP_0266,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccc([N+](=O)[O-])cc2)ccc1,0.107,uM,6.970616222
BCRP_0267,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccc([N+](=O)[O-])cc2)ccc1OC,0.0867,uM,7.061980903
BCRP_0268,O(C)c1ccc(Nc2nc(nc3c2cccc3)-c2cc(ccc2)C#N)cc1O,0.297,uM,6.527243551
BCRP_0269,O=C(Nc1cc(Nc2nc(nc3c2cccc3)-c2cc(ccc2)C#N)ccc1)C,0.225,uM,6.647817482
BCRP_0270,O(C)c1ccccc1-c1nc(Nc2cc([N+](=O)[O-])ccc2)c2c(n1)cccc2,0.642,uM,6.192464972
BCRP_0271,O(C)c1cc(ccc1)-c1nc(Nc2cc([N+](=O)[O-])ccc2)c2c(n1)cccc2,0.139,uM,6.8569852
BCRP_0272,O(C)c1cc(ccc1)-c1nc(Nc2ccc([N+](=O)[O-])cc2)c2c(n1)cccc2,0.068,uM,7.167491087
BCRP_0273,O(C)c1cc(ccc1)-c1nc(Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2c(n1)cccc2,0.291,uM,6.536107011
BCRP_0274,Fc1ccc(Nc2nc(nc3c2cccc3)-c2cc(OC)ccc2)cc1[N+](=O)[O-],1.19,uM,5.924453039
BCRP_0275,O(C)c1cc(ccc1)-c1nc(Nc2cc(ccc2)C#N)c2c(n1)cccc2,0.359,uM,6.444905551
BCRP_0276,Fc1cc(Nc2nc(nc3c2cccc3)-c2cc(OC)ccc2)ccc1,1.64,uM,5.785156152
BCRP_0277,O(C)c1cc(ccc1)-c1nc(Nc2cc(OC)ccc2)c2c(n1)cccc2,0.811,uM,6.090979146
BCRP_0278,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2cc(OC)ccc2)ccc1OC,0.48,uM,6.318758763
BCRP_0279,O(C)c1ccc(cc1)-c1nc(Nc2cc([N+](=O)[O-])ccc2)c2c(n1)cccc2,0.183,uM,6.73754891
BCRP_0280,O(C)c1ccc(cc1)-c1nc(Nc2cc(ccc2)C#N)c2c(n1)cccc2,2.12,uM,5.673664139
BCRP_0281,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccc(OC)cc2)ccc1,2.14,uM,5.669586227
BCRP_0282,O(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccc(OC)cc2)ccc1OC,0.418,uM,6.378823718
BCRP_0283,O(C)c1cc(ccc1OC)-c1nc(Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2c(n1)cccc2,0.61,uM,6.214670165
BCRP_0284,O(C)c1cc(ccc1OC)-c1nc(Nc2cc([N+](=O)[O-])c(O)cc2)c2c(n1)cccc2,0.305,uM,6.515700161
BCRP_0285,FC(F)(F)c1cc(Nc2nc(nc3c2cccc3)-c2cc(OC)c(OC)cc2)ccc1OC,0.795,uM,6.099632871
BCRP_0286,O(C)c1cc(ccc1OC)-c1nc(Nc2cc(OC)ccc2)c2c(n1)cccc2,0.365,uM,6.437707136
BCRP_0287,Brc1ccc(Nc2nc(nc3c2cccc3)-c2cc(OC)c(OC)cc2)cc1OC,0.0475,uM,7.32330639
BCRP_0288,Fc1cc(Nc2nc(nc3c2cccc3)-c2cc(OC)c(OC)cc2)ccc1,0.462,uM,6.335358024
BCRP_0289,S(F)(=O)(=O)c1cc(Nc2nc(nc3c2cccc3)-c2cc(OC)c(OC)cc2)ccc1,0.57,uM,6.244125144
BCRP_0290,O=C(N1CCc2c([nH]c3c2cccc3)C1CC(C)C)c1ccccc1,2.33,uM,5.632644079
BCRP_0291,O=C(N1CCc2c([nH]c3c2cccc3)C1c1ccccc1)c1ccccc1,2.78,uM,5.555955204
BCRP_0292,O(C)c1cc(ccc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,1.92,uM,5.716698771
BCRP_0293,O(C)c1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,2.21,uM,5.655607726
BCRP_0294,O(C)c1cc(ccc1OC)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,3.62,uM,5.441291429
BCRP_0295,O=C(N1CCc2c([nH]c3c2cccc3)C1c1ccc(cc1)C)c1ccccc1,1.43,uM,5.844663963
BCRP_0296,O=C(N1CCc2c([nH]c3c2cccc3)C1c1cc(ccc1)C#N)c1ccccc1,2,uM,5.698970004
BCRP_0297,O=C(N1CCc2c([nH]c3c2cccc3)C1c1ccc(NC(=O)C)cc1)c1ccccc1,7.82,uM,5.106793247
BCRP_0298,Fc1ccccc1C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,4.49,uM,5.347753659
BCRP_0299,Fc1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,1.89,uM,5.723538196
BCRP_0300,Fc1cc(ccc1F)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,1.1,uM,5.958607315
BCRP_0301,Brc1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,0.687,uM,6.163043263
BCRP_0302,Clc1cc(ccc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,0.869,uM,6.060980224
BCRP_0303,Clc1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,0.741,uM,6.130181792
BCRP_0304,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccccc1,0.328,uM,6.484126156
BCRP_0305,Clc1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1c1cc(F)c(F)cc1,1.26,uM,5.899629455
BCRP_0306,Brc1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(Cl)cc1,1.78,uM,5.749579998
BCRP_0307,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(Cl)cc1,1.03,uM,5.987162775
BCRP_0308,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1cc(OC)c(OC)cc1,0.698,uM,6.156144577
BCRP_0309,Fc1cc(ccc1F)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1cc(OC)c(OC)cc1,1.1,uM,5.958607315
BCRP_0310,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1c2c(ccc1)cccc2,1.32,uM,5.879426069
BCRP_0311,O(C)c1ccc(cc1)C(=O)N1CCc2c([nH]c3c2cccc3)C1c1ccccc1,1.75,uM,5.756961951
BCRP_0312,O(C)c1cc(ccc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(OC)cc1,1.45,uM,5.838631998
BCRP_0313,FC(F)(F)c1ccc(cc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(OC)cc1,1.23,uM,5.910094889
BCRP_0314,Fc1cc(ccc1F)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(OC)cc1,0.805,uM,6.09420412
BCRP_0315,Clc1cc(ccc1)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(OC)cc1,0.883,uM,6.054039296
BCRP_0316,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1ccc(OC)cc1,0.233,uM,6.632644079
BCRP_0317,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cccc1)C(=O)c1cc(OC)ccc1,0.238,uM,6.623423043
BCRP_0318,Clc1cc(ccc1Cl)C1N(CCc2c1[nH]c1c2cc(OC)cc1)C(=O)c1ccccc1,0.382,uM,6.417936637
BCRP_0319,[NH+]1(CCN(CC1)c1ncnc2c1n1c(CCCC1)c2C#N)CCc1ccccc1,8.19,uM,5.086716098
BCRP_0320,[NH+]1(CCN(CC1)c1ncnc2c1n1c(CCCC1)c2C#N)Cc1ccccc1,8.24,uM,5.084072788
BCRP_0321,n1cnc2c(n3c(CCCC3)c2C#N)c1N1CCN(CC1)c1ccccc1,5.91,uM,5.228412519
BCRP_0322,[NH+]1(CCN(CC1)c1ncnc2c1n1c(CCCC1)c2C#N)C,4.25,uM,5.37161107
BCRP_0323,n1cnc2c(n3c(CCCC3)c2C#N)c1NCCCc1ccccc1,6.07,uM,5.216811309
BCRP_0324,n1cnc2c(n3c(CCCC3)c2C#N)c1Nc1ccccc1,7.68,uM,5.11463878
BCRP_0325,[NH+]1(CCN(CC1)c1ncnc2c1n1c(CCCCC1)c2C#N)CCc1ccccc1,9.94,uM,5.002613616
BCRP_0326,[NH+]1(CCN(CC1)c1ncnc2c1n1c(CCCCC1)c2C#N)Cc1ccccc1,4.68,uM,5.329754147
BCRP_0327,[NH+]1(CCN(CC1)c1ncnc2c1n1c(CCCCC1)c2C#N)C(c1ccccc1)c1ccccc1,8.71,uM,5.059981845
BCRP_0328,Brc1ccccc1COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.086,uM,7.065501549
BCRP_0329,Brc1cc(ccc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.54,uM,6.26760624
BCRP_0330,Fc1ccccc1COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.55,uM,6.259637311
BCRP_0331,Fc1cc(ccc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.38,uM,6.420216403
BCRP_0332,Fc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.26,uM,6.585026652
BCRP_0333,Fc1cc(ccc1F)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.63,uM,6.200659451
BCRP_0334,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(O)ccc3[nH]c2)ccc1,4.35,uM,5.361510743
BCRP_0335,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OCC)ccc3[nH]c2)ccc1,0.36,uM,6.443697499
BCRP_0336,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OCCC)ccc3[nH]c2)ccc1,0.28,uM,6.552841969
BCRP_0337,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3cc(OC(C)C)ccc3[nH]c2)ccc1,0.36,uM,6.443697499
BCRP_0338,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NCCc2c3c([nH]c2)cccc3)ccc1,1.05,uM,5.978810701
BCRP_0339,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NC(C(C)C)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.34,uM,6.468521083
BCRP_0340,Brc1ccc(cc1)COc1c2c(OC(=CC2=O)C(=O)NC(C(CC)C)C(=O)NCCc2c3cc(OC)ccc3[nH]c2)ccc1,0.91,uM,6.040958608
BCRP_0341,S(F)(=O)(=O)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.556,uM,6.254925208
BCRP_0342,O=C(Nc1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1)C,0.278,uM,6.555955204
BCRP_0343,S(C)c1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1,1.19,uM,5.924453039
BCRP_0344,Fc1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1OC,0.872,uM,6.059483515
BCRP_0345,Brc1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1OC,0.289,uM,6.539102157
BCRP_0346,Ic1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1C,1.46,uM,5.835647144
BCRP_0347,Fc1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,1.06,uM,5.974694135
BCRP_0348,Clc1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.83,uM,6.080921908
BCRP_0349,Ic1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1,0.791,uM,6.101823517
BCRP_0350,Ic1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.612,uM,6.213248578
BCRP_0351,O(C(=O)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1)C,0.944,uM,6.025028006
BCRP_0352,O(C(=O)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1)C(C)(C)C,5.65,uM,5.247951552
BCRP_0353,O=C([O-])c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,6.38,uM,5.195179321
BCRP_0354,n1c(nc2c(cccc2)c1Nc1cc(ccc1)C#C)-c1ccccc1,0.672,uM,6.172630727
BCRP_0355,n1c(nc2c(cccc2)c1Nc1cc(ccc1)C)-c1ccccc1,1.15,uM,5.93930216
BCRP_0356,n1c(nc2c(cccc2)c1Nc1ccc(cc1)C)-c1ccccc1,1.48,uM,5.829738285
BCRP_0357,n1c(nc2c(cccc2)c1Nc1cc(ccc1)C(C)(C)C)-c1ccccc1,1.07,uM,5.970616222
BCRP_0358,n1c(nc2c(cccc2)c1Nc1ccc(cc1)C(C)(C)C)-c1ccccc1,1.06,uM,5.974694135
BCRP_0359,O(C)c1cc(Nc2cc([nH+]c3c2cccc3)-c2ccccc2)ccc1,0.951,uM,6.021819483
BCRP_0360,S(C)c1cc(Nc2cc([nH+]c3c2cccc3)-c2ccccc2)ccc1,1.9,uM,5.721246399
BCRP_0361,O=C(Nc1cc(Nc2cc([nH+]c3c2cccc3)-c2ccccc2)ccc1)C,1.63,uM,5.787812396
BCRP_0362,[nH+]1c2c(cccc2)c(Nc2ccc(cc2)C#N)cc1-c1ccccc1,0.846,uM,6.072629637
BCRP_0363,Fc1cc(Nc2cc([nH+]c3c2cccc3)-c2ccccc2)ccc1,2.13,uM,5.671620397
BCRP_0364,O(C)c1cc(ccc1OC)\C=C\C(=O)c1cc(NC(=O)c2ccccc2)ccc1,2.18,uM,5.661543506
BCRP_0365,Brc1cc(ccc1)C(=O)Nc1cc(ccc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,2.99,uM,5.524328812
BCRP_0366,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(NC(=O)c2ccccc2)cc1,1.3,uM,5.886056648
BCRP_0367,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(NC(=O)c2ccccc2[N+](=O)[O-])cc1,2.98,uM,5.525783736
BCRP_0368,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2)cc1,2.82,uM,5.549750892
BCRP_0369,Brc1cc(ccc1)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,1.74,uM,5.759450752
BCRP_0370,Brc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,2.94,uM,5.53165267
BCRP_0371,Clc1cc(ccc1)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,2.39,uM,5.621602099
BCRP_0372,Clc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,1.87,uM,5.728158393
BCRP_0373,Clc1cc(ccc1Cl)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,2.95,uM,5.530177984
BCRP_0374,Fc1ccccc1C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,4.93,uM,5.307153081
BCRP_0375,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(NC(=O)c2ccc(cc2)C#N)cc1,2.8,uM,5.552841969
BCRP_0376,O(C)c1ccccc1C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,2.48,uM,5.605548319
BCRP_0377,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(NC(=O)c2cc(OC)ccc2)cc1,2.18,uM,5.661543506
BCRP_0378,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(NC(=O)c2ccc(OC)cc2)cc1,6.61,uM,5.179798541
BCRP_0379,O(C)c1cc(ccc1OC)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,3.15,uM,5.501689446
BCRP_0380,O(C)c1c(OC)cc(cc1OC)C(=O)Nc1ccc(cc1)C(=O)\C=C\c1cc(OC)c(OC)cc1,3.04,uM,5.517126416
BCRP_0381,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccccc1NC(=O)c1ccccc1,0.982,uM,6.007888512
BCRP_0382,Clc1cc(ccc1)C(=O)Nc1ccccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.767,uM,6.115204636
BCRP_0383,Clc1ccc(cc1)C(=O)Nc1ccccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,1.86,uM,5.730487056
BCRP_0384,O(C)c1ccccc1C(=O)Nc1ccccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,1.23,uM,5.910094889
BCRP_0385,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccccc1NC(=O)c1cc(OC)ccc1,1.12,uM,5.950781977
BCRP_0386,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccccc1NC(=O)c1cc2c(nc1)cccc2,0.971,uM,6.01278077
BCRP_0387,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccccc1NC(=O)c1c2c(ccc1)cccc2,1.08,uM,5.966576245
BCRP_0388,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccccc1NC(=O)c1cccnc1,2.01,uM,5.696803943
BCRP_0389,s1cccc1C(=O)Nc1ccccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.6,uM,6.22184875
BCRP_0390,Clc1cc(ccc1)\C=C\C(=O)c1ccccc1NC(=O)c1cc(OC)c(OC)cc1,3.32,uM,5.478861916
BCRP_0391,s1cccc1C(=O)Nc1ccccc1C(=O)\C=C\c1cc(OC)c(F)cc1,3.37,uM,5.472370099
BCRP_0392,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(OC)cc1NC(=O)c1ccccc1,0.219,uM,6.659555885
BCRP_0393,Clc1ccccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.66,uM,6.180456064
BCRP_0394,O(C)c1ccccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.285,uM,6.54515514
BCRP_0395,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(OC)cc1NC(=O)c1cccnc1,1.17,uM,5.931814138
BCRP_0396,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(OC)cc1NC(=O)c1ncccc1,1.36,uM,5.866461092
BCRP_0397,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(OC)cc1NC(=O)c1c2c(ccc1)cccc2,0.422,uM,6.374687549
BCRP_0398,s1cccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.32,uM,6.494850022
BCRP_0399,o1cccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.714,uM,6.146301788
